date,produit,quantité,prix_unitaire,client_id
2023-07-11,Smartphone,1,93.01,195
2023-08-01,Casque,1,354.76,200
2023-12-01,Clavier,1,826.69,6
2023-10-23,Casque,4,1076.91,265
2023-07-01,Smartphone,2,212.37,294
2023-02-18,Souris,2,155.19,85
2023-05-08,Smartphone,4,645.96,374
2023-09-14,Ordinateur,2,1139.27,263
2023-03-19,Smartphone,4,1173.3,485
2023-08-17,Smartphone,4,1498.29,248
2023-12-07,Casque,4,718.0,456
2023-11-29,Casque,4,228.35,410
2023-10-30,Ordinateur,1,748.04,472
2023-01-09,Imprimante,4,1134.79,102
2023-10-13,Casque,3,1047.74,218
2023-11-16,Casque,4,642.25,439
2023-12-05,Ordinateur,3,1285.79,475
2023-11-27,Smartphone,2,1208.79,218
2023-05-11,Casque,2,1251.04,100
2023-03-21,Imprimante,1,46.54,254
2023-04-08,Clavier,1,911.62,126
2023-02-18,Écran,2,514.83,177
2023-05-16,Clavier,2,159.62,379
2023-09-13,Smartphone,3,894.58,215
2023-05-15,Imprimante,4,1370.87,436
2023-05-27,Imprimante,4,772.95,368
2023-10-14,Smartphone,1,304.24,270
2023-09-03,Ordinateur,4,207.3,446
2023-08-27,Souris,1,903.44,250
2023-10-21,Smartphone,2,84.03,232
2023-11-16,Smartphone,2,786.8,149
2023-12-19,Clavier,4,770.38,85
2023-10-07,Imprimante,1,320.72,25
2023-02-13,Casque,2,308.07,384
2023-02-17,Smartphone,3,764.52,13
2023-03-28,Clavier,2,913.89,75
2023-05-09,Casque,1,217.45,116
2023-10-28,Imprimante,3,1495.34,163
2023-04-12,Souris,2,271.76,216
2023-09-07,Casque,2,379.63,485
2023-10-13,Souris,4,543.79,312
2023-03-15,Casque,1,228.55,242
2023-05-18,Clavier,1,1449.96,296
2023-05-31,Souris,2,1006.45,221
2023-01-29,Clavier,4,231.2,243
2023-11-27,Écran,3,864.8,247
2023-06-17,Imprimante,4,1079.56,135
2023-03-28,Imprimante,3,38.4,422
2023-08-19,Smartphone,4,1109.49,370
2023-08-17,Souris,1,698.7,339
2023-12-01,Smartphone,2,972.19,186
2023-08-28,Clavier,4,1497.38,245
2023-11-04,Casque,1,614.44,348
2023-06-07,Souris,4,1165.97,7
2023-03-27,Casque,4,1369.57,196
2023-04-21,Souris,1,307.97,17
2023-05-23,Imprimante,2,626.71,167
2023-03-22,Casque,1,662.95,67
2023-11-03,Ordinateur,2,1461.13,323
2023-05-05,Souris,1,523.96,370
2023-10-14,Imprimante,2,291.94,3
2023-12-03,Smartphone,2,839.64,475
2023-02-22,Écran,4,980.76,103
2023-08-20,Clavier,1,666.68,261
2023-12-30,Casque,4,659.83,315
2023-04-11,Clavier,3,1498.03,36
2023-09-11,Casque,4,832.86,92
2023-03-01,Imprimante,2,406.08,172
2023-05-30,Imprimante,3,1385.75,197
2023-10-04,Écran,1,1420.7,23
2023-10-12,Écran,3,201.96,365
2023-09-07,Écran,4,1253.74,229
2023-03-03,Écran,4,946.43,316
2023-11-25,Souris,1,184.79,259
2023-02-01,Casque,2,350.95,140
2023-02-11,Clavier,3,675.8,193
2023-07-09,Smartphone,4,437.92,283
2023-06-15,Écran,1,290.47,111
2023-06-29,Écran,2,831.79,192
2023-01-08,Ordinateur,3,1379.59,420
2023-09-06,Écran,4,937.95,330
2023-04-07,Ordinateur,3,1322.16,95
2023-04-25,Casque,2,198.07,172
2023-09-23,Clavier,3,1065.7,67
2023-06-22,Casque,3,851.22,102
2023-09-07,Imprimante,3,829.37,142
2023-07-01,Clavier,4,1097.74,272
2023-03-15,Clavier,1,595.66,23
2023-02-11,Écran,4,857.78,194
2023-07-02,Écran,2,1492.04,326
2023-08-21,Ordinateur,2,790.6,459
2023-05-06,Casque,2,270.68,50
2023-01-12,Écran,2,1417.67,319
2023-03-04,Imprimante,4,100.31,110
2023-12-17,Imprimante,3,878.96,222
2023-02-07,Ordinateur,2,247.9,286
2023-08-23,Imprimante,4,1166.79,138
2023-11-27,Ordinateur,2,330.62,121
2023-12-05,Clavier,2,246.18,169
2023-01-24,Écran,3,1155.28,437
2023-11-23,Imprimante,4,528.58,75
2023-08-14,Clavier,3,1017.02,315
2023-06-02,Imprimante,4,420.22,38
2023-09-04,Smartphone,1,1163.31,27
2023-08-25,Écran,2,890.94,417
2023-06-22,Smartphone,1,1179.77,349
2023-04-26,Écran,3,1347.31,377
2023-01-16,Imprimante,2,796.14,59
2023-03-26,Ordinateur,4,588.51,46
2023-04-04,Souris,1,83.12,184
2023-06-02,Smartphone,4,679.75,404
2023-10-19,Smartphone,3,889.86,427
2023-08-09,Clavier,1,328.87,388
2023-11-08,Smartphone,4,894.47,104
2023-03-07,Souris,3,31.31,203
2023-10-07,Casque,3,33.25,266
2023-10-12,Écran,4,746.98,261
2023-10-14,Imprimante,1,584.54,97
2023-11-06,Clavier,4,507.18,192
2023-10-27,Écran,2,918.54,265
2023-06-20,Casque,3,844.6,358
2023-06-18,Imprimante,4,370.82,29
2023-03-10,Souris,4,1148.75,60
2023-05-24,Souris,3,1416.16,458
2023-07-16,Smartphone,4,885.83,195
2023-11-22,Ordinateur,1,80.22,262
2023-08-18,Smartphone,2,1219.32,219
2023-08-10,Souris,4,564.81,227
2023-03-08,Ordinateur,3,88.26,100
2023-12-18,Ordinateur,1,171.83,311
2023-02-01,Ordinateur,2,89.47,467
2023-06-01,Clavier,2,130.67,114
2023-02-14,Souris,1,787.93,105
2023-09-29,Casque,4,1336.11,196
2023-09-04,Imprimante,3,407.24,403
2023-05-26,Clavier,1,127.18,153
2023-01-26,Casque,4,1122.34,14
2023-12-12,Casque,4,237.43,311
2023-12-02,Smartphone,4,1400.27,309
2023-07-10,Casque,3,507.68,420
2023-01-20,Ordinateur,2,1377.23,86
2023-07-04,Écran,1,671.24,453
2023-08-16,Clavier,1,1102.06,411
2023-07-11,Écran,3,458.03,411
2023-11-27,Ordinateur,3,1174.61,435
2023-06-12,Smartphone,1,1465.75,189
2023-04-15,Écran,4,1440.53,432
2023-04-19,Imprimante,3,1270.82,415
2023-06-04,Imprimante,1,147.24,14
2023-08-15,Imprimante,1,697.23,301
2023-03-13,Imprimante,4,51.88,305
2023-09-03,Écran,2,968.78,273
2023-02-07,Ordinateur,1,1463.58,363
2023-01-16,Écran,1,1488.7,271
2023-05-17,Écran,2,1443.91,440
2023-02-01,Casque,3,1237.85,167
2023-12-29,Casque,4,1415.36,465
2023-01-12,Imprimante,2,1003.1,90
2023-04-24,Imprimante,2,214.4,484
2023-10-11,Clavier,4,1083.17,269
2023-11-09,Souris,1,842.69,362
2023-06-22,Casque,4,1337.32,278
2023-10-20,Clavier,1,341.37,245
2023-05-02,Smartphone,1,1009.02,222
2023-04-17,Ordinateur,2,367.77,344
2023-06-09,Ordinateur,3,1197.24,203
2023-02-25,Clavier,4,765.05,409
2023-08-10,Casque,1,1209.27,224
2023-10-04,Ordinateur,2,1214.27,419
2023-07-18,Imprimante,4,108.27,93
2023-10-15,Écran,4,192.95,183
2023-08-20,Clavier,3,765.46,5
2023-07-07,Souris,3,1217.28,365
2023-10-06,Ordinateur,4,461.65,485
2023-05-05,Ordinateur,4,386.91,131
2023-08-10,Casque,2,124.38,354
2023-11-20,Imprimante,3,382.29,38
2023-12-12,Ordinateur,2,956.75,327
2023-02-11,Casque,4,603.59,437
2023-04-20,Souris,2,983.48,397
2023-08-26,Ordinateur,3,1468.65,366
2023-11-22,Imprimante,2,237.32,137
2023-06-08,Clavier,1,139.67,39
2023-05-31,Clavier,2,279.33,11
2023-01-13,Casque,4,670.83,147
2023-06-24,Casque,3,976.54,326
2023-06-04,Souris,4,1077.25,445
2023-12-05,Imprimante,4,277.15,347
2023-09-16,Smartphone,2,302.01,211
2023-05-17,Imprimante,4,891.54,454
2023-10-21,Smartphone,1,483.87,122
2023-05-01,Imprimante,4,980.29,150
2023-10-02,Clavier,4,507.22,258
2023-10-23,Ordinateur,4,406.64,298
2023-06-03,Casque,2,189.92,245
2023-10-02,Imprimante,1,1208.51,129
2023-05-04,Casque,2,464.1,245
2023-06-20,Clavier,1,1272.75,383
2023-10-07,Écran,3,981.58,114
2023-01-29,Ordinateur,4,66.21,446
2023-03-18,Ordinateur,3,559.7,488
2023-11-28,Smartphone,2,564.18,435
2023-02-07,Smartphone,3,957.62,90
2023-10-08,Clavier,4,561.34,390
2023-06-13,Ordinateur,2,232.76,101
2023-05-25,Clavier,1,134.27,110
2023-06-07,Imprimante,4,195.57,253
2023-09-11,Imprimante,1,1397.29,16
2023-08-12,Souris,4,1281.0,433
2023-10-22,Souris,3,260.49,12
2023-01-27,Casque,1,775.97,42
2023-04-27,Ordinateur,4,713.15,34
2023-09-05,Ordinateur,1,287.91,273
2023-01-04,Ordinateur,2,1263.85,484
2023-05-12,Ordinateur,4,387.39,415
2023-04-22,Écran,1,1055.21,285
2023-04-11,Casque,2,854.3,6
2023-07-07,Souris,1,975.07,51
2023-06-05,Smartphone,4,613.65,474
2023-07-10,Casque,1,423.24,480
2023-12-05,Imprimante,3,344.77,184
2023-09-19,Souris,3,340.25,32
2023-10-03,Ordinateur,4,764.54,253
2023-09-24,Imprimante,2,743.06,354
2023-12-23,Écran,4,500.31,95
2023-01-26,Smartphone,3,489.33,210
2023-03-15,Souris,4,1011.95,458
2023-04-23,Imprimante,1,231.51,322
2023-12-08,Écran,3,1452.98,329
2023-06-18,Casque,2,577.67,80
2023-06-04,Imprimante,3,540.5,169
2023-06-03,Casque,4,946.89,378
2023-07-10,Smartphone,3,1050.14,125
2023-08-18,Smartphone,1,229.95,2
2023-09-16,Ordinateur,1,1000.75,379
2023-04-08,Casque,3,695.9,94
2023-02-01,Smartphone,3,939.03,342
2023-07-05,Souris,4,675.84,294
2023-10-02,Clavier,2,251.94,24
2023-10-10,Casque,2,897.01,374
2023-04-11,Casque,4,1188.27,327
2023-06-21,Imprimante,2,1225.79,46
2023-05-31,Ordinateur,1,694.07,64
2023-01-01,Souris,1,221.34,294
2023-08-03,Casque,2,1467.75,305
2023-03-23,Souris,4,1054.08,52
2023-09-19,Smartphone,1,530.37,281
2023-04-22,Écran,2,1046.14,76
2023-05-04,Écran,2,1142.56,88
2023-12-17,Casque,1,1406.86,184
2023-02-10,Imprimante,3,466.7,135
2023-03-24,Clavier,4,783.71,204
2023-06-04,Ordinateur,1,313.43,84
2023-10-15,Smartphone,3,761.46,209
2023-02-28,Ordinateur,2,1253.25,14
2023-03-26,Écran,4,1377.12,241
2023-03-21,Clavier,3,238.2,479
2023-09-12,Clavier,1,351.4,175
2023-03-09,Ordinateur,2,272.79,485
2023-03-31,Casque,2,1450.66,344
2023-08-01,Casque,3,598.23,434
2023-09-12,Casque,4,1247.66,79
2023-05-01,Écran,3,689.72,58
2023-04-09,Écran,3,1036.38,318
2023-11-18,Casque,3,684.53,73
2023-12-26,Écran,2,509.04,137
2023-12-28,Casque,1,934.54,477
2023-11-10,Smartphone,2,293.88,119
2023-12-18,Ordinateur,1,1275.07,123
2023-01-20,Smartphone,1,1052.93,465
2023-06-03,Smartphone,4,472.31,296
2023-10-31,Écran,1,574.23,206
2023-12-19,Souris,4,390.92,391
2023-01-28,Smartphone,1,1140.53,200
2023-07-04,Écran,3,1225.25,325
2023-10-30,Casque,3,1141.37,243
2023-04-25,Ordinateur,1,306.22,400
2023-10-24,Imprimante,3,400.81,184
2023-01-10,Souris,2,594.25,212
2023-08-31,Clavier,1,559.57,472
2023-10-05,Ordinateur,3,67.83,263
2023-03-31,Ordinateur,2,185.28,33
2023-06-30,Ordinateur,1,1142.95,388
2023-02-19,Imprimante,1,554.15,222
2023-08-04,Écran,4,963.86,469
2023-03-25,Imprimante,4,422.92,366
2023-11-06,Clavier,2,214.39,420
2023-08-08,Imprimante,3,1117.37,152
2023-03-02,Souris,2,724.8,404
2023-12-10,Casque,2,1484.73,240
2023-03-17,Imprimante,2,821.6,26
2023-11-01,Souris,4,909.08,269
2023-11-19,Casque,1,1244.57,495
2023-08-11,Clavier,2,122.98,423
2023-07-16,Ordinateur,4,96.12,383
2023-08-10,Smartphone,3,204.23,306
2023-01-12,Ordinateur,1,1333.7,470
2023-12-12,Smartphone,3,927.24,4
2023-04-07,Imprimante,2,1450.61,344
2023-05-26,Casque,3,384.67,497
2023-04-16,Smartphone,3,1112.16,493
2023-06-23,Imprimante,3,344.76,404
2023-02-21,Imprimante,4,400.77,233
2023-04-09,Imprimante,4,1373.77,43
2023-06-19,Smartphone,1,1305.72,80
2023-01-16,Clavier,4,905.16,490
2023-10-07,Smartphone,4,156.08,33
2023-05-19,Souris,3,695.29,243
2023-03-22,Casque,4,744.27,31
2023-06-28,Ordinateur,2,314.21,475
2023-09-27,Smartphone,2,1231.12,399
2023-02-06,Smartphone,4,1467.37,425
2023-05-20,Casque,3,735.96,31
2023-10-16,Casque,3,1352.78,317
2023-11-06,Souris,3,739.98,100
2023-11-30,Ordinateur,3,361.52,493
2023-05-09,Souris,3,520.45,4
2023-09-10,Souris,3,990.29,409
2023-12-31,Souris,2,731.1,278
2023-05-04,Clavier,1,1458.09,478
2023-04-15,Ordinateur,2,73.74,393
2023-12-11,Smartphone,2,198.67,465
2023-08-26,Écran,2,167.05,331
2023-07-29,Écran,2,1197.81,3
2023-03-26,Casque,3,219.3,162
2023-03-27,Casque,2,617.82,35
2023-02-10,Souris,3,1372.62,82
2023-10-19,Écran,1,1357.31,64
2023-09-13,Écran,1,151.33,145
2023-03-15,Ordinateur,1,556.82,165
2023-07-18,Smartphone,3,171.06,93
2023-12-22,Clavier,4,674.74,148
2023-08-22,Casque,2,1153.51,182
2023-04-09,Imprimante,2,457.47,273
2023-02-16,Souris,3,969.23,2
2023-11-27,Écran,3,1037.48,27
2023-10-03,Clavier,4,876.44,338
2023-12-23,Écran,2,658.81,51
2023-03-22,Imprimante,1,214.78,219
2023-03-07,Écran,4,996.27,106
2023-08-24,Smartphone,3,387.08,479
2023-02-22,Écran,4,782.19,101
2023-07-23,Ordinateur,4,519.12,81
2023-08-20,Clavier,4,1326.95,244
2023-10-06,Smartphone,3,1244.61,294
2023-11-07,Écran,2,349.83,146
2023-08-15,Clavier,4,1402.87,211
2023-06-25,Souris,3,1411.09,462
2023-06-11,Casque,1,868.75,134
2023-06-01,Écran,4,1474.53,68
2023-09-01,Smartphone,1,423.92,439
2023-06-19,Smartphone,3,375.37,342
2023-06-19,Ordinateur,2,119.37,63
2023-12-31,Clavier,1,792.71,271
2023-03-11,Clavier,3,291.16,474
2023-07-03,Souris,3,526.7,347
2023-09-04,Smartphone,3,721.43,304
2023-10-27,Smartphone,4,1091.56,407
2023-02-20,Écran,4,952.27,317
2023-12-23,Écran,1,1474.19,461
2023-05-13,Clavier,3,902.64,197
2023-06-19,Clavier,4,760.58,138
2023-06-12,Écran,1,1192.68,379
2023-02-10,Clavier,3,979.72,312
2023-09-26,Smartphone,1,618.63,383
2023-02-04,Écran,4,378.98,295
2023-04-01,Souris,1,806.1,50
2023-05-02,Écran,3,1404.01,229
2023-11-22,Smartphone,3,234.96,389
2023-10-09,Ordinateur,1,447.62,227
2023-10-25,Casque,2,696.4,454
2023-11-20,Ordinateur,2,832.22,393
2023-09-04,Ordinateur,1,979.21,262
2023-04-23,Clavier,1,765.18,127
2023-04-15,Clavier,1,1205.92,409
2023-05-27,Ordinateur,3,1331.89,200
2023-10-02,Ordinateur,1,293.38,165
2023-12-09,Clavier,1,617.09,102
2023-10-15,Souris,2,1178.05,478
2023-05-09,Ordinateur,3,819.18,208
2023-06-12,Imprimante,1,31.07,14
2023-09-09,Ordinateur,1,736.78,439
2023-07-29,Casque,4,167.8,131
2023-09-04,Casque,2,583.06,346
2023-05-24,Imprimante,2,250.93,290
2023-04-18,Smartphone,4,693.68,176
2023-12-14,Écran,2,710.78,356
2023-12-31,Écran,3,379.41,66
2023-08-29,Écran,1,413.5,489
2023-10-28,Clavier,1,107.13,133
2023-06-11,Casque,1,277.91,260
2023-11-01,Ordinateur,4,381.5,237
2023-10-06,Smartphone,1,941.05,228
2023-10-23,Ordinateur,4,811.65,419
2023-01-22,Souris,1,1066.62,57
2023-05-18,Clavier,2,856.69,252
2023-07-15,Écran,2,1151.42,61
2023-06-24,Casque,2,1380.26,204
2023-08-15,Souris,2,172.98,441
2023-10-13,Souris,3,454.18,333
2023-09-16,Souris,1,465.0,317
2023-08-25,Smartphone,1,620.77,278
2023-01-14,Casque,2,1447.01,316
2023-02-08,Ordinateur,4,1015.63,55
2023-02-25,Ordinateur,2,1188.86,109
2023-10-22,Smartphone,4,960.77,2
2023-10-26,Ordinateur,2,41.42,281
2023-11-26,Ordinateur,4,1225.19,23
2023-08-21,Clavier,4,1333.34,212
2023-08-23,Souris,2,559.51,237
2023-12-05,Imprimante,1,371.89,288
2023-03-07,Imprimante,3,94.69,487
2023-04-13,Clavier,4,1317.72,494
2023-07-01,Écran,1,1184.29,99
2023-06-26,Ordinateur,4,421.99,5
2023-09-04,Imprimante,2,632.45,120
2023-04-01,Smartphone,2,646.4,9
2023-05-07,Clavier,3,578.92,177
2023-06-10,Écran,1,1219.64,446
2023-03-06,Souris,1,281.59,288
2023-07-31,Clavier,1,253.41,405
2023-07-06,Casque,1,1020.27,39
2023-12-29,Imprimante,3,1387.01,431
2023-03-01,Ordinateur,1,49.12,487
2023-11-12,Casque,4,860.37,339
2023-09-17,Ordinateur,1,1397.83,55
2023-03-16,Clavier,3,672.17,66
2023-07-11,Clavier,1,1100.84,357
2023-11-22,Souris,1,832.39,373
2023-04-18,Imprimante,2,1021.91,52
2023-01-30,Imprimante,3,816.82,426
2023-05-02,Ordinateur,2,528.59,120
2023-03-21,Clavier,2,835.27,134
2023-10-19,Clavier,1,214.51,78
2023-12-20,Souris,1,1080.75,388
2023-02-25,Smartphone,1,443.05,292
2023-07-23,Casque,3,1250.83,82
2023-10-15,Imprimante,4,142.16,315
2023-04-06,Écran,3,801.66,318
2023-11-26,Smartphone,3,361.47,288
2023-11-25,Clavier,1,235.44,248
2023-03-29,Écran,2,97.35,415
2023-03-12,Souris,1,1448.04,414
2023-03-07,Souris,1,380.93,273
2023-08-02,Casque,4,1104.35,238
2023-05-28,Écran,2,262.18,263
2023-01-04,Écran,4,1016.93,52
2023-05-28,Écran,3,67.48,151
2023-01-30,Imprimante,4,961.66,445
2023-01-22,Imprimante,2,346.04,296
2023-02-19,Smartphone,4,614.06,368
2023-12-18,Imprimante,3,594.92,378
2023-07-05,Imprimante,1,501.57,62
2023-03-13,Écran,1,250.76,420
2023-12-30,Imprimante,2,184.27,457
2023-02-07,Casque,2,1318.62,257
2023-08-28,Imprimante,1,136.87,417
2023-10-20,Casque,4,218.68,194
2023-03-15,Ordinateur,2,278.6,133
2023-01-22,Ordinateur,2,1191.39,171
2023-12-27,Smartphone,2,1272.5,149
2023-12-24,Clavier,4,610.84,237
2023-05-01,Souris,1,334.71,92
2023-05-25,Écran,2,583.22,99
2023-03-15,Imprimante,2,464.19,155
2023-08-14,Smartphone,4,1246.25,219
2023-07-29,Souris,1,1305.84,79
2023-03-03,Souris,1,1079.58,488
2023-07-30,Ordinateur,1,1218.8,117
2023-10-08,Imprimante,2,80.73,142
2023-08-04,Ordinateur,2,711.23,468
2023-01-11,Clavier,4,556.06,19
2023-07-24,Souris,1,66.13,70
2023-07-10,Souris,4,957.62,377
2023-11-26,Smartphone,1,415.65,75
2023-01-14,Ordinateur,4,1285.98,488
2023-12-18,Ordinateur,1,1393.48,285
2023-10-03,Écran,3,248.75,353
2023-07-17,Écran,4,658.22,155
2023-03-02,Imprimante,4,1387.89,277
2023-11-08,Souris,3,98.05,157
2023-06-24,Ordinateur,2,872.43,314
2023-12-07,Casque,2,1357.6,249
2023-01-09,Ordinateur,4,1355.94,403
2023-09-24,Imprimante,2,1165.09,159
2023-02-15,Smartphone,4,249.05,469
2023-02-11,Casque,3,1321.39,11
2023-05-27,Écran,3,574.18,26
2023-07-18,Écran,2,429.9,487
2023-10-11,Souris,3,729.73,476
2023-02-22,Clavier,3,1052.56,263
2023-09-27,Écran,3,755.36,21
2023-10-04,Imprimante,3,464.44,318
2023-03-03,Clavier,4,522.27,247
2023-04-13,Casque,3,197.86,227
2023-10-25,Casque,3,73.85,236
2023-01-30,Smartphone,2,554.07,52
2023-08-24,Écran,1,349.33,185
2023-05-12,Casque,4,875.83,432
2023-09-11,Souris,2,921.24,428
2023-01-04,Smartphone,3,1061.12,487
2023-03-30,Imprimante,1,1285.57,406
2023-08-04,Smartphone,3,1117.84,307
2023-10-15,Ordinateur,3,297.72,72
2023-09-26,Imprimante,1,223.5,404
2023-07-22,Imprimante,4,867.38,89
2023-01-21,Imprimante,3,1351.89,92
2023-09-10,Souris,3,292.07,300
2023-07-27,Ordinateur,3,847.31,180
2023-01-23,Écran,3,674.06,400
2023-07-11,Souris,3,930.32,228
2023-12-28,Clavier,2,426.14,443
2023-04-02,Écran,2,315.82,499
2023-03-29,Ordinateur,2,153.0,400
2023-09-05,Écran,1,426.86,79
2023-08-03,Écran,1,1224.13,116
2023-08-16,Souris,4,793.92,358
2023-07-05,Imprimante,1,827.93,425
2023-03-22,Clavier,2,1371.78,455
2023-12-07,Clavier,3,27.71,352
2023-03-27,Écran,1,979.2,104
2023-12-17,Imprimante,1,829.16,25
2023-07-07,Casque,2,796.98,43
2023-01-12,Écran,3,785.74,430
2023-08-12,Ordinateur,1,1106.78,46
2023-01-30,Imprimante,2,612.29,53
2023-02-21,Smartphone,3,893.4,211
2023-12-11,Smartphone,1,825.19,6
2023-11-04,Souris,2,1190.28,446
2023-04-08,Souris,3,1212.48,51
2023-09-17,Ordinateur,2,1050.04,472
2023-07-18,Casque,2,1046.42,312
2023-11-30,Clavier,3,1316.46,8
2023-03-01,Casque,4,386.21,297
2023-07-01,Ordinateur,2,734.3,37
2023-09-25,Casque,2,826.86,326
2023-09-06,Clavier,1,390.17,255
2023-11-16,Clavier,3,855.89,227
2023-05-25,Casque,1,292.85,414
2023-10-08,Écran,3,451.49,87
2023-10-20,Souris,4,1394.01,291
2023-05-19,Écran,4,134.36,439
2023-10-28,Clavier,1,854.31,378
2023-01-30,Smartphone,1,812.44,454
2023-02-14,Souris,1,1345.96,38
2023-12-10,Imprimante,2,155.84,200
2023-09-16,Imprimante,2,231.56,161
2023-02-19,Imprimante,3,538.86,107
2023-01-08,Casque,1,900.62,108
2023-04-26,Imprimante,4,850.95,252
2023-06-02,Écran,1,333.56,249
2023-01-24,Casque,2,419.9,150
2023-11-09,Imprimante,4,597.14,291
2023-03-07,Souris,4,864.2,230
2023-09-20,Casque,4,1272.99,381
2023-07-30,Souris,3,869.38,218
2023-06-28,Clavier,4,292.17,121
2023-04-28,Smartphone,1,529.07,357
2023-11-08,Écran,1,887.1,359
2023-01-14,Clavier,4,780.57,284
2023-02-20,Smartphone,2,1312.0,414
2023-01-13,Écran,2,1121.76,340
2023-10-29,Souris,2,1290.75,100
2023-05-20,Imprimante,4,724.68,350
2023-10-06,Imprimante,4,14.66,269
2023-05-13,Ordinateur,3,1048.82,442
2023-04-15,Imprimante,3,858.28,138
2023-05-29,Souris,1,1009.3,55
2023-12-18,Ordinateur,2,262.79,63
2023-10-24,Souris,1,1002.75,18
2023-04-07,Souris,4,80.55,414
2023-11-18,Écran,3,79.55,144
2023-06-18,Ordinateur,1,1316.16,164
2023-04-28,Clavier,1,803.99,47
2023-07-23,Ordinateur,3,1412.7,336
2023-04-23,Imprimante,4,1006.7,306
2023-04-25,Casque,3,1017.1,156
2023-09-01,Smartphone,4,1038.19,2
2023-12-15,Casque,2,66.85,410
2023-01-07,Imprimante,2,860.71,100
2023-11-01,Smartphone,3,764.47,354
2023-05-16,Écran,3,262.49,66
2023-05-26,Souris,2,1232.9,171
2023-12-08,Ordinateur,4,390.12,281
2023-12-07,Écran,1,798.84,279
2023-07-12,Clavier,2,439.15,166
2023-03-28,Clavier,4,256.4,452
2023-09-14,Écran,4,1290.24,83
2023-10-01,Smartphone,2,1206.47,446
2023-01-16,Clavier,1,1256.03,327
2023-03-19,Souris,4,991.64,458
2023-01-26,Imprimante,3,1218.76,284
2023-04-07,Smartphone,3,367.96,161
2023-01-14,Casque,3,1244.48,428
2023-02-10,Souris,2,196.72,364
2023-04-18,Imprimante,1,238.2,251
2023-02-12,Imprimante,1,125.97,468
2023-10-30,Smartphone,1,762.35,317
2023-01-11,Imprimante,3,273.58,134
2023-10-09,Ordinateur,4,290.94,470
2023-11-13,Smartphone,2,108.82,212
2023-01-09,Clavier,2,1106.27,85
2023-01-23,Imprimante,2,980.79,278
2023-07-21,Casque,2,247.51,472
2023-08-29,Clavier,4,1236.4,452
2023-04-23,Clavier,3,358.1,17
2023-05-13,Écran,1,59.91,121
2023-11-27,Ordinateur,3,1201.84,208
2023-09-16,Smartphone,3,416.74,50
2023-02-28,Ordinateur,2,420.55,411
2023-07-22,Casque,1,911.25,133
2023-08-06,Casque,3,16.94,269
2023-03-02,Clavier,3,277.44,399
2023-12-13,Souris,4,243.73,350
2023-03-24,Écran,3,1100.69,271
2023-03-04,Écran,4,1383.93,477
2023-09-14,Ordinateur,4,1438.38,239
2023-03-13,Souris,3,1233.63,142
2023-02-19,Imprimante,3,547.94,381
2023-04-28,Écran,2,742.75,351
2023-01-27,Souris,2,293.6,34
2023-12-05,Ordinateur,2,705.14,451
2023-09-10,Souris,3,86.34,393
2023-08-28,Ordinateur,3,729.11,77
2023-03-21,Souris,2,325.28,179
2023-06-06,Clavier,3,1297.31,245
2023-01-30,Smartphone,3,900.79,275
2023-02-15,Souris,4,237.9,337
2023-05-11,Souris,2,494.05,98
2023-11-08,Imprimante,3,876.95,148
2023-02-18,Imprimante,4,595.35,153
2023-05-19,Souris,2,261.06,159
2023-07-18,Clavier,1,87.01,297
2023-03-22,Ordinateur,3,731.24,179
2023-08-23,Écran,2,625.6,115
2023-10-10,Souris,1,125.3,145
2023-05-06,Smartphone,3,85.89,274
2023-08-16,Smartphone,3,218.25,209
2023-09-17,Smartphone,4,1160.99,24
2023-09-13,Casque,2,395.92,361
2023-08-31,Imprimante,1,318.46,481
2023-04-16,Écran,1,404.44,73
2023-02-03,Ordinateur,4,225.71,190
2023-07-23,Casque,1,797.25,453
2023-07-02,Casque,1,924.64,477
2023-11-24,Écran,3,865.16,277
2023-03-20,Imprimante,2,570.8,424
2023-12-08,Smartphone,2,1467.57,142
2023-12-29,Écran,2,132.36,379
2023-07-06,Smartphone,4,984.09,476
2023-10-05,Casque,4,116.99,445
2023-01-13,Casque,1,517.58,339
2023-06-16,Imprimante,2,684.73,423
2023-09-20,Imprimante,1,1017.55,87
2023-10-05,Smartphone,1,730.51,465
2023-08-21,Casque,1,1316.11,395
2023-03-20,Casque,3,385.89,113
2023-08-18,Écran,4,1200.04,383
2023-02-16,Clavier,3,171.38,336
2023-08-02,Imprimante,4,864.3,393
2023-12-13,Souris,4,1419.81,43
2023-10-27,Écran,3,987.42,258
2023-09-26,Imprimante,1,1213.78,324
2023-04-29,Souris,1,987.04,144
2023-01-12,Clavier,1,96.28,477
2023-06-21,Imprimante,4,1250.7,231
2023-03-25,Casque,3,1271.21,381
2023-12-15,Écran,3,31.46,497
2023-12-01,Casque,4,1347.67,103
2023-05-31,Souris,1,704.25,294
2023-02-17,Clavier,2,476.38,43
2023-08-13,Ordinateur,1,39.13,316
2023-08-12,Écran,2,1259.78,194
2023-03-06,Imprimante,4,1164.15,370
2023-06-13,Clavier,1,1075.24,202
2023-12-11,Écran,2,1130.29,413
2023-12-06,Souris,1,576.85,89
2023-05-26,Ordinateur,3,55.73,115
2023-06-04,Écran,1,1186.97,21
2023-07-13,Imprimante,1,359.65,79
2023-05-02,Écran,4,909.41,18
2023-08-05,Écran,1,953.56,71
2023-06-14,Smartphone,1,1032.26,480
